Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
-0.1872584,0.32973146,0.38281885,-0.35324112,0.47674492,-0.49575457,0.22077484,-0.8307543,0.44384873,0.8539791,-0.2939695,-0.031518493,0.38703573,0.051739924,-0.54879737,0.46206874,-0.44581863,0.2151183,0.103910305,0.09811949,-0.4366669,0.4180944,0.40992704,-0.32877266,-0.09106067,-0.32323417,0.1475579,-0.11946828,-0.07081293,0.50393134
-0.109285615,0.15649347,0.56798714,0.022615477,0.41501495,-0.4134044,0.17755197,-0.3027299,0.34274334,0.274304,-0.024520945,0.3545427,-0.35298112,0.16841498,-0.22059949,0.30408114,-0.3464716,-0.29507387,0.46490008,0.49992988,-0.11973526,0.03467653,0.40712038,-0.46278727,-0.62192345,0.1290354,0.46413437,-0.15276076,0.09169159,-0.012340148
0.30118957,0.32380313,0.34130216,-0.21458827,0.25225294,-0.13839646,-0.075666495,-0.7472829,0.65200967,0.6618827,-0.039186653,0.3550139,-0.41523877,0.22759314,-0.26899725,-0.28313634,-0.19033402,0.060577944,0.14981173,-0.38807106,-0.3931858,0.4478723,0.5249773,-0.36168265,-0.025592394,0.17071389,-0.50095916,-0.467064,-0.47194827,0.090046965
-0.42143506,0.4223525,0.22372364,-0.592393,0.39178893,0.038846023,-0.026619889,-0.2623549,0.217369,0.7425563,-0.3080685,0.29683256,-0.4503226,0.070970446,0.11526755,0.47986805,-0.5815974,-0.35017228,0.41200313,-0.4007351,-0.30803517,-0.028996939,0.35633242,-0.56382054,-0.15347227,-0.30425146,0.06411886,0.6625366,-0.044146422,-0.28953525
0.19188945,-0.07221725,0.6436806,-0.29253098,0.36879915,0.1982578,-0.12580366,-0.68937576,0.51273024,0.33494025,-0.62870514,0.53447765,-0.6717567,-0.37579063,0.1342503,0.04997121,0.00258501,0.010742198,0.61278754,-0.22914642,-0.5035558,0.569118,0.5723567,-0.31501275,-0.04849371,0.3798398,0.056092296,-0.048390865,0.14798258,0.08341048
-0.11164675,-0.3851555,0.56844455,-0.6826661,0.1010609,0.02061745,-0.20589286,-0.6178942,0.052917473,0.43141633,-0.29270488,0.63347983,-0.33976236,-0.42334884,0.2613179,0.57295525,-0.2755744,-0.48854992,0.3555604,-0.03999602,-0.15525764,0.24260801,0.5463253,-0.3541337,-0.17907225,-0.5845234,0.20425676,0.6496549,0.31014478,-0.03539935
-0.3477964,0.30971798,0.33610824,-0.46252474,0.54262894,0.12701502,-0.27132353,-0.6971488,0.26264527,0.6090248,-0.3980781,-0.27686077,-0.1753627,0.21073486,0.2164568,0.2213547,-0.30394757,-0.110337466,-0.23333012,-0.38980272,-0.11790945,0.20084599,0.33862856,0.32293797,-0.18700224,-0.29130998,0.02728402,0.09707284,0.020748438,0.21143623
-0.34458616,0.41736445,0.12670656,-0.12245156,-0.18227494,0.21899916,-0.30200526,-0.31547135,0.21159786,0.23387972,0.059001744,0.16368727,-0.2525619,-0.089210905,-0.206675,0.18355963,-0.32132626,-0.4400393,0.2282646,-0.5093783,-0.14134473,-0.11647061,0.24678051,-0.1707412,0.20799729,-0.5316208,0.20656657,0.5640986,-0.02733817,-0.13014767
-0.2928524,0.112972796,0.48244727,-0.32883847,0.5124126,0.18069814,-0.38081583,-0.4253176,0.48942816,0.36887404,-0.09329625,0.077799454,-0.49514914,0.17930768,0.3310708,0.09191003,-0.36343598,-0.21362522,0.068933696,-0.15119384,-0.21168725,0.22013743,0.34400633,0.21026836,-0.20664506,-0.15824679,-0.016105697,0.3776938,-0.022256596,-0.35602075
0.03418273,0.0052488134,0.21113624,0.1438777,0.056511655,-0.17128411,0.018797833,-0.7444139,0.29605064,0.60801166,-0.17804302,-0.05438266,-0.39121094,0.15688944,-0.44021112,-0.044799477,0.09875784,-0.06256945,-0.010845692,-0.012847387,-0.14841498,0.034104493,0.44143537,0.11056985,-0.21966924,0.0136300875,-0.22442608,0.34169906,0.26752815,0.07623185
-0.39913368,0.5735457,0.31493664,-0.35594344,0.13915655,-0.068337224,-0.62416077,-0.20180795,-0.013578309,0.6690902,-0.2506021,0.5326226,-0.077808514,-0.22847895,0.061161228,0.31364223,-0.090574995,0.051405717,0.5794387,-0.42662805,0.14552052,0.52130306,0.64929986,-0.39207628,-0.023822622,-0.47142103,0.047234338,0.24632017,0.38094664,0.51655346
0.0086361915,0.08448994,0.30115032,0.056190852,0.42088097,0.2399138,-0.03467332,-0.48843294,0.48345256,0.47032723,-0.07376999,0.29793853,-0.35508248,-0.14938855,-0.24278098,0.020983888,-0.6516032,-0.16892435,0.017523851,-0.13354795,0.22189523,0.395274,0.14540957,0.18854089,-0.25182334,-0.28111428,-0.08559394,0.31733015,-0.20375048,-0.12190163
-0.3508342,0.15765613,0.68939096,-0.26140672,0.036402304,0.32264137,-0.028414989,-0.653519,0.21287507,0.8057065,-0.43362647,0.7556284,-0.2287989,-0.17091961,-0.053927302,0.006302614,-0.45702648,0.3100438,0.45236424,-0.5189353,0.0981099,0.73906076,0.53495914,-0.14163803,-0.29290298,-0.23296213,-0.24427633,0.16978392,0.39395583,0.61240417
-0.19578005,-0.04626158,0.6773239,0.20446399,0.55111146,0.27575952,0.22021095,-0.8161222,0.035217494,0.5179988,-0.5145251,0.6747838,-0.093055665,0.010060365,-0.6865018,-0.18867843,-0.55264133,-0.07350286,0.7103921,0.12613772,0.23618442,0.4525839,0.6348989,-0.912895,-0.48513237,0.060013574,0.12114804,-0.09739859,0.48182473,0.33245578
-0.5358228,0.09227995,0.14223154,-0.13395095,0.1605326,0.053090166,-0.2926883,-0.24344258,-0.26676092,0.5258111,-0.5922618,-0.2237166,-0.34614325,0.49824592,-0.28433555,0.093227156,-0.16159646,0.04780219,0.04470386,-0.57001644,-0.3056868,0.06145887,0.37262762,-0.3866193,-0.105996594,0.038113236,0.59499186,0.62659127,0.47544187,-0.38286296
0.2674552,0.061244667,0.24236538,-0.37758455,0.4279454,-0.020663453,0.2555237,-0.6492116,0.5239493,0.7155702,0.09522863,0.27563345,-0.20475459,-0.14061016,-0.10840299,0.48407894,-0.36834642,0.04465837,-0.35002112,-0.11011441,-0.26854682,0.5606448,0.5749933,-0.055548415,-0.43802738,-0.68105316,-0.43124673,-0.3149727,-0.62451774,0.5480618
-0.16349705,0.5592487,0.58630705,0.31265795,0.13612685,0.41413572,-0.4920681,-0.34762165,0.17178771,0.6505305,-0.66122055,-0.18389891,-0.22258492,-0.012761611,-0.4217075,-0.38251862,-0.26185766,0.2649302,0.101108074,-0.6024751,-0.49520743,0.59171474,0.36237377,0.044659223,0.10327169,0.2052613,0.1516088,0.063994564,0.1812203,-0.24884254
-0.08632851,0.34322304,0.3523844,-0.5488745,0.49837443,-0.46956304,-0.25939834,-0.6074405,0.40680853,0.310338,0.08837857,0.48124248,-0.11087738,-0.16679205,0.1434528,0.18421862,0.085666984,-0.1387867,0.73533285,0.21224785,0.018326893,0.11304215,0.57071495,-0.44555023,-0.23668571,-0.5200169,-0.28321773,0.29270673,0.24543774,0.25549293
-0.015226652,0.16331764,0.17607452,-0.5699409,0.52215254,0.56676406,-0.3339532,-0.73873156,0.62615883,0.44436723,-0.049353957,0.6499004,-0.38709003,-0.2295911,-0.058129746,0.076103,-0.14652944,-0.34610182,0.3270476,0.034527212,-0.42332286,0.14961505,0.41023865,-0.5490065,-0.4031788,-0.20111947,-0.52522385,-0.38704807,-0.27198395,0.45892435
-0.25866425,0.4191904,0.21490225,-0.23040017,0.116613515,-0.38787377,-0.70211506,-0.57752115,0.4913214,0.869382,-0.5686368,-0.05096802,-0.15754071,-0.1852896,-0.17291513,0.10935949,-0.045603264,0.6735507,0.2915769,-0.22316414,-0.21719186,0.44642907,0.49324954,-0.33275044,-0.14336121,0.36618984,0.14648585,-0.2172841,0.24268445,0.41355702
-0.17125095,0.3409939,0.31001663,0.20536046,-0.021213086,-0.036446042,0.14447972,-0.5955392,0.4035651,0.62973934,-0.07507565,-0.018035928,-0.16913784,-0.48029667,-0.5950514,0.19927,-0.09114186,-0.37919056,0.021387901,0.08427942,0.117693536,-0.010084237,0.21959306,0.0918191,-0.2446883,-0.32010528,-0.09347493,-0.3803166,0.21647649,0.5833483
-0.2612728,-0.11757425,0.47592238,-0.48766458,0.16819356,-0.041974917,-0.5255408,0.05521078,0.35166204,0.3263667,-0.3238067,0.20555702,-0.5638216,0.37766325,0.24052835,-0.034440666,0.13429765,0.4506025,0.36758304,-0.48104954,-0.58544844,0.3018138,0.6726916,0.2352881,0.08728884,0.09609609,0.21559283,0.22139306,0.20332971,-0.5195849
-0.20397745,0.008713469,0.39239442,-0.5359697,0.165207,-0.122389495,-0.22439696,-0.60630345,0.21407223,0.49097946,-0.223837,0.55322915,-0.3193723,-0.15406977,0.010524287,0.23027463,0.30744907,-0.67571187,0.2676272,-0.31564927,0.011536522,0.014456905,0.09854773,0.24794665,-0.35585347,-0.07147462,-0.2278716,-0.10274784,0.29119417,0.46268278
0.015306395,0.35960022,0.18588933,-0.01370703,0.15474588,0.3386359,-0.067779444,-0.49489376,0.115090564,0.4685113,-0.14039488,0.2719126,0.04119466,-0.0440272,-0.36180764,-0.20410357,0.120267816,-0.07715222,0.020040063,-0.06570153,-0.18964335,0.07590635,0.42976013,-0.07349003,-0.33890873,-0.546629,0.18364128,0.043209825,0.19555667,0.26557603
-0.2329733,0.33254385,0.5600446,-0.033294056,0.46441174,0.1769286,-0.61551994,0.035692062,0.096234486,0.48722112,-0.5359668,-0.055763833,-0.45501563,0.2855603,0.15032457,-0.4036917,-0.061490025,0.20949893,0.21002631,-0.6960887,-0.32038566,0.25577727,0.41795877,-0.11701231,-0.27712086,0.051606096,-0.21214795,-0.15563631,0.16132766,0.22192292
0.050360728,0.44276276,0.5532227,0.5790333,0.13841194,-0.28258935,0.8102348,-0.8597487,-0.09941889,0.73003477,0.0820287,0.28100365,-0.011442163,-0.08234725,-0.79151374,0.43440795,-0.18976562,-0.761081,0.0056108325,0.2782273,-0.32460535,-0.25720295,0.24802026,-0.6670121,-0.74583375,-0.10488506,0.2064275,-0.25269994,0.49604896,0.49154449
-0.2804881,0.15772554,0.38083768,-0.35283798,0.39729634,-0.30468214,-0.19218649,-0.47225866,-0.38953227,0.70043594,0.14626008,0.09852293,0.1152378,-0.07266196,-0.3225374,0.22685283,-0.21904786,-0.16785845,0.7809806,-0.5179462,0.50953335,0.5463682,0.2984462,-0.7590329,-0.56138295,-0.72886586,0.2599413,0.20246482,0.04688458,0.7813181
-0.16109392,0.28997537,0.44873297,-0.13777716,0.18557568,-0.30406323,-0.03799169,-0.23416233,0.24199794,0.66207004,-0.41547784,0.079570144,-0.1761627,0.056373604,-0.2054735,0.30239192,-0.07155517,-0.11560325,0.043584958,-0.55416274,-0.22028019,0.2954853,0.45102608,-0.41766244,0.30309784,-0.21403937,-0.22744632,0.07559408,0.060488004,0.44038275
-0.22985892,-0.16937523,0.5207873,-0.5989437,0.49814773,0.1575569,-0.11337933,-0.7722591,-0.042384658,0.18269731,0.20618504,0.46840394,0.049482692,0.33325276,-0.091364674,0.098986216,-0.1961346,-0.66913337,0.06445354,-0.21455601,-0.30119538,-0.0029914659,0.47889718,-0.43062776,-0.4481335,-0.637627,-0.33178225,0.21584773,0.010861655,0.012648055
0.006099586,-0.04831529,0.77352834,-0.031298503,0.06819168,0.10002524,0.1484498,-0.8070259,0.6732811,0.79167926,0.2568934,0.40283448,-0.64162725,0.03125876,0.044418845,-0.058776874,-0.052915268,-0.2991907,0.349465,-0.4755795,-0.36468738,0.68903595,0.4605373,-0.474059,-0.18649425,0.21613075,-0.16802303,0.08637133,-0.63212293,0.4894831
-0.14314555,0.564188,0.50267905,0.015366673,0.6535132,-0.040988315,0.544152,-0.56388813,0.34314802,0.73259676,0.5999653,0.41830277,-0.059774496,0.065829694,-0.19769435,0.20803864,-0.38115072,-0.03919038,-0.17493486,-0.05428926,-0.22184736,0.13815732,0.5292808,-0.5412096,-0.4010587,-0.770792,0.40463606,0.31742394,-0.25440145,0.18178496
-0.106407575,-0.4061199,0.6991876,-0.026440328,0.4745496,0.061898574,-0.5203461,0.22520712,0.4171045,0.055104773,0.053669024,0.00012969559,-0.59064573,0.36815265,0.05778475,-0.12118523,-0.24409832,-0.18695179,0.3205973,-0.17286898,-0.22471659,0.23442358,0.67661524,-0.31342193,-0.401942,0.03730933,0.70709413,0.50218403,0.08882648,-0.67376876
-0.21214107,-0.087219946,0.65694314,0.20721006,0.6782007,-0.38457572,0.31825024,-0.613213,0.3145191,0.70058054,0.31890815,-0.44685334,0.156329,0.1317282,-0.1019606,0.7289512,-0.49695697,-0.07842234,-0.16364808,-0.11431272,-0.62567466,0.5411625,0.18818448,-0.4525128,-0.32082933,-0.48509562,0.37430313,0.55936664,-0.2231208,0.114011936
-0.35039884,0.15691294,0.39794916,-0.0352771,-0.0027247143,0.18474156,-0.23194657,-0.60695034,-0.05098449,0.56172657,-0.027619682,0.45594022,-0.23684256,0.17411244,0.04552481,0.30207545,-0.20497192,-0.011981299,0.0004779046,-0.4685205,-0.3387572,0.2081939,0.41156235,-0.10400167,-0.30277845,-0.4485274,-0.008834107,0.47318947,-0.20137633,-0.1481005
-0.18113698,0.025486829,0.43552932,-0.5303146,0.42553875,-0.24608809,-0.31833467,-0.6143865,0.42169616,0.55905545,0.04634523,0.26420483,-0.4882509,-0.41870824,0.4004571,0.4440933,-0.29342023,0.1134387,0.33363566,0.031979684,-0.63271433,0.52978855,0.46977144,-0.2948946,-0.165031,0.009730295,0.44166964,0.17721184,-0.2880661,0.1100893
-0.35466883,-0.1952416,0.25460348,-0.6308713,0.053759813,0.2519869,-0.09831067,-0.36041403,-0.04273628,0.26612973,0.3515826,0.09257837,-0.10912051,-0.33516252,0.14269097,0.3403227,-0.026111417,-0.56066805,0.15515034,-0.3298329,-0.16971403,-0.1570073,0.40912428,-0.352133,0.031826798,-0.6822555,0.19405054,0.72666425,0.31228355,-0.081893586
-0.31325686,0.23523887,0.31743985,0.402001,-0.12007204,0.016783303,-0.26241782,-0.5958863,-0.11532856,0.6586303,-0.21961507,-0.35505658,-0.4101561,0.3179002,-0.7401953,-0.1932116,-0.21728428,0.44348583,0.21969326,-0.22978097,-0.6248392,0.2909871,0.6599809,-0.33125922,0.03247156,-0.31057167,0.56505245,0.62711334,0.16140759,-0.62409186
-0.2952891,0.26836583,0.6217172,-0.35015532,0.34507447,-0.0055577112,0.1300929,-0.66899556,0.085119344,0.6888971,-0.38627195,0.023290621,-0.22981226,0.13329132,-0.27990028,-0.0041424586,-0.40854537,-0.19686471,0.21094276,-0.56979483,-0.14184462,0.5384632,0.26499638,0.07089519,-0.07276835,-0.10967228,0.20297621,0.30761105,0.057765413,0.1492474
-0.26160324,0.53310674,0.30775556,0.08298672,0.5031868,-0.29666373,0.3939165,-0.5115266,0.3464367,0.7117519,0.14061391,-0.319073,-0.23124535,0.021142041,-0.35886422,0.008509106,-0.49680114,-0.05770289,-0.011394395,-0.17828286,-0.31342864,0.2045338,0.1497979,-0.5679661,-0.052656952,-0.28343478,0.58652335,0.31279507,0.13461888,-0.0074087013
-0.36978206,0.5610126,0.67429984,-0.16605002,0.07670429,0.7331931,-0.47160384,-0.7440569,0.53364,0.7787456,-0.6856584,0.5354244,-0.60042393,-0.11623604,-0.5442663,0.13337053,-0.24044186,-0.3555694,0.60336256,-0.8048136,-0.5739412,0.49422857,0.41895676,-0.63449264,0.122783735,-0.31018817,-0.33521295,0.5990522,0.23453704,-0.08287024
-0.33362055,0.4182807,0.3265713,0.085945226,0.5629722,0.5248991,0.16549869,-0.17793518,0.76696396,0.5634922,0.15380841,-0.24271408,-0.3700517,0.38788813,0.044111002,-0.16502215,-0.6241195,-0.15785073,-0.75467145,-0.5014475,-0.87615037,-0.026053282,0.5980352,0.13276969,-0.12633632,-0.32432216,0.43920633,0.535102,-0.1160238,-0.7133942
0.04530013,-0.32241192,0.5250803,-0.36456624,0.19535983,0.2375584,-0.23301424,-0.47431436,-0.041780915,0.57093126,-0.61425364,0.72269857,-0.49497685,-0.24362053,-0.28868893,0.13690516,0.13909511,-0.20053,0.31162375,-0.41858023,-0.3384182,0.64545625,0.25817585,-0.58760965,0.05334588,0.07491859,-0.37463036,-0.035060123,-0.40434653,0.31570664
-0.10825937,-0.060579333,0.4979639,-0.274316,0.20104633,-0.0884667,0.20968594,-0.15939851,-0.27654698,0.52558714,-0.23236838,0.03631102,-0.20676531,0.22384351,-0.16820009,0.07203245,-0.023285313,-0.022352021,0.0698418,-0.5084864,0.033313148,0.23486702,0.39514336,-0.41472095,0.15193203,-0.041247692,0.33160543,0.28990117,0.23094103,0.17736688
-0.25096548,0.4404902,0.34716928,-0.10821565,0.15387076,0.64898,-0.56106883,-0.78440166,-0.06420285,0.5039801,-0.30877477,0.41515785,-0.41069943,-0.28037605,-0.094458826,0.069496855,-0.53862125,-0.38623384,0.59290344,-0.6150433,-0.13663606,-0.46316794,0.7146249,-0.651149,-0.28092974,-0.710937,-0.48709223,0.87135476,0.41248864,-0.22779952
0.17205058,-0.005545403,0.44885963,-0.31385976,0.06567223,-0.36355856,0.56000024,-0.04717532,-0.049535293,0.3400445,0.1254938,0.50444275,-0.4444124,0.33208504,-0.5438714,0.12959075,-0.018953402,-0.5159271,0.65824586,-0.42096412,0.030283745,0.2683519,0.5767464,-0.7133116,-0.26222512,-0.11465405,-0.26304856,0.05259823,0.11563031,0.15342364
-0.3153667,0.35636857,0.6071864,-0.037309796,0.24512114,-0.06412097,0.16612968,-0.5391761,0.3980774,0.66894597,0.31468746,0.110356815,-0.35473737,0.041101284,-0.1583822,0.07776282,-0.34968102,-0.29071784,0.65273803,-0.038619623,-0.32199526,-0.29805735,0.4756403,-0.5394456,-0.039145116,-0.5810234,-0.16233663,0.52076095,0.46762964,-0.07106088
0.02429288,-0.20623438,0.69528234,-0.7565637,0.4454535,-0.11772433,-0.3278115,-0.6381688,0.35662422,0.63148075,0.022609819,0.4197703,0.38812158,0.24460311,-0.23610379,0.46473992,0.12712258,-0.3737055,0.35349736,0.035351332,-0.1139663,0.41266558,0.38673645,-0.5613716,-0.31071407,-0.44273433,-0.6145005,-0.26468292,-0.20960675,0.20522054
0.2249635,0.37734386,-0.02485985,-0.14713068,0.36534485,-0.067054085,-0.060311433,-0.64114416,0.38215068,0.36515146,-0.5232591,0.34493625,-0.12111993,-0.43136624,-0.32720554,-0.14519186,0.22002347,-0.5102616,0.18592143,0.08038495,-0.14463267,-0.03640182,0.090456724,-0.4202611,0.034156274,0.00894116,0.106049754,0.09231025,0.18634875,0.14911422
0.021083405,-0.017856888,0.47379512,-0.05064159,0.36070207,0.19828586,-0.027510671,-0.46853986,-0.29470837,0.34813377,-0.060274392,0.2193379,-0.13327362,-0.5715494,-0.017962188,0.07963942,-0.44923893,-0.1830524,0.52606887,-0.175824,0.101024635,0.5237091,0.37870654,-0.4981179,-0.06974784,-0.44777134,0.2950388,0.344926,-0.08506897,0.46575353
-0.012699915,-0.25020778,0.65410334,-0.48918575,0.5867693,-0.5095398,-0.11845082,-0.49555692,0.13754493,0.68320173,0.2998037,-0.092773214,0.08380116,0.4401578,-0.12892096,0.16601597,-0.07430933,-0.4558481,0.35588577,-0.5873223,-0.31007972,0.6440226,0.6633623,-0.21771528,-0.19312643,-0.5621816,0.24896263,0.3657305,-0.25833434,-0.15150401
-0.12276913,0.22960635,0.07629359,-0.22974497,0.3004185,0.32207558,-0.45685938,-0.65687007,0.43507165,0.3201268,0.006992274,0.26848483,-0.3379055,-0.14968131,-0.095838524,-0.37764764,0.20802748,-0.13754778,0.3392868,-0.26574436,-0.5589854,0.48062152,0.59653705,-0.21619628,-0.098721,-0.06092997,0.0829266,0.10590478,0.006384672,0.12709989
0.064113155,-0.07644473,0.3570834,0.2432329,-0.09181952,-0.43600926,-0.15989074,-0.64822173,-0.19425415,0.4837383,-0.14691004,-0.24621287,-0.11186855,0.19506556,-0.666333,0.120449096,-0.32343417,-0.03814428,0.68626887,-0.02104074,-0.38126314,0.055726595,0.35005662,-0.6733901,-0.38606963,-0.17568669,0.16075392,0.24845931,0.2810754,-0.2984438
-0.1038301,0.4426217,0.46994472,-0.41759562,0.27042598,-0.21998085,0.13378642,-0.27250963,-0.41316596,0.79560614,-0.74512434,0.39368963,-0.15483613,0.09800692,-0.5394554,0.13502887,0.03536013,0.53277546,-0.06827424,-0.25661424,-0.46770325,-0.11340202,0.577506,-0.6794092,0.005826963,-0.31603518,0.67713547,0.74541795,0.41804254,-0.41413045
-0.5048372,0.43692866,0.4121,-0.06407558,0.519321,0.19707163,-0.77561307,-0.6204628,0.35278863,0.7968774,-0.6115824,0.11472687,-0.431667,0.37304202,-0.1636593,-0.23616138,-0.3413941,0.2895332,0.14087561,-0.71591616,-0.40531796,0.45938495,0.5197985,0.055042587,-0.047075868,-0.21684726,-0.074598946,0.19787286,0.3241657,-0.45506456
-0.347367,0.4904211,0.31564546,-0.7230644,0.5539219,0.1303546,-0.31592834,-0.66800797,0.49769127,0.67648876,0.23975135,0.6676384,-0.6587959,-0.26499727,0.40824327,0.27599418,-0.13561842,-0.631019,0.7251761,-0.51476645,-0.2418718,0.20390417,0.6700536,-0.47757185,-0.31564754,-0.44899097,-0.5136007,0.42893422,-0.3054008,0.12515192
-0.45238367,0.63890994,0.0017899534,-0.20113564,0.62142456,0.081824295,-0.56086254,-0.6078251,0.6002139,0.68361855,-0.5835438,-0.080751814,-0.48503524,-0.28787148,0.17398137,0.15737832,-0.7517636,-0.2383934,0.45137846,-0.79604346,-0.32962316,0.26643327,0.3469437,-0.4533981,0.1799861,-0.21334954,0.09050432,0.59364474,-0.17896059,0.03658276
-0.24672434,0.3837891,0.5839597,0.16209476,0.5680042,0.11115376,0.64599174,-0.4932867,0.251076,0.6450895,0.3804631,-0.033231758,-0.05684228,0.5179937,-0.03923539,0.38723028,-0.4568116,-0.1464466,-0.41737768,-0.25201473,-0.4500811,0.24949956,0.40942866,0.2045546,-0.60277706,-0.5007343,0.34500095,0.42905903,-0.30011728,-0.08822545
-0.26915315,-0.19914517,0.75779825,-0.81545293,-0.14940645,0.15572548,-0.045526743,0.12927109,0.11469338,0.7498871,-0.38509762,0.8166856,-0.40406442,0.26406115,-0.2582549,0.48609737,-0.011807801,-0.35086292,0.6813497,-0.68029237,0.063081466,0.13374142,0.6654505,-0.3952778,-0.08912133,-0.23073594,-0.59882295,0.20499101,0.5465805,-0.11033939
-0.29243734,0.40264082,0.5669018,0.18134315,0.36965263,0.4106812,0.56767005,-0.7079763,0.2841181,0.86893547,-0.5812521,0.72958595,-0.30951202,0.27142188,-0.8025894,0.09047172,-0.38000965,0.18140714,0.25159544,-0.75898975,-0.68199533,0.6268244,0.34292534,-0.7555932,0.039330635,-0.13797891,-0.109504454,-0.11461067,0.095978715,0.32928354
-0.43001845,-0.19245547,0.46782726,-0.50633925,-0.23053297,0.52763027,-0.23379646,-0.19040887,-0.11204155,0.72599894,-0.19316699,0.60647374,-0.6677912,-0.18963237,0.05391007,0.3163638,-0.3534358,-0.4314533,0.6375853,-0.7706753,0.053460825,0.29639375,0.4336906,-0.62703496,-0.38247004,-0.23131834,-0.49092758,0.37022573,0.3647988,0.40712762
-0.17447355,0.41018564,0.19291177,-0.735945,0.23969437,-0.24063812,-0.6225252,-0.5748974,0.6799212,0.73659146,-0.14884165,0.6495877,-0.570444,-0.07510822,0.004416595,0.44121033,0.10266767,-0.39371732,0.5065266,-0.2793579,-0.16893736,0.4266079,0.6579224,-0.2651389,0.22672659,-0.27622762,-0.46163645,0.1797467,-0.2117991,0.30445248
0.05574768,0.6324392,0.3503896,0.33859354,0.38930777,0.080416285,-0.5995627,-0.81509674,0.00997318,0.611651,-0.27535543,0.20550369,-0.4367247,-0.13708977,-0.47235757,-0.56689376,-0.5931325,0.3657394,0.5721144,-0.20905152,-0.14707363,0.59745556,0.43031132,-0.5057124,-0.3680386,0.08927599,0.560378,-0.29295853,0.1467967,0.23138745
-0.22692657,0.29410943,0.31777376,0.082444854,-0.07984368,-0.36814225,0.14631033,-0.7562915,0.5542412,0.8283113,0.012494984,0.099068254,-0.20201498,0.068467796,-0.50951266,0.07474557,-0.3254433,0.2414439,0.35885844,0.077466466,-0.11053475,0.30623087,0.5384086,-0.36448613,-0.10596928,0.0070603676,-0.23371363,0.0441427,-0.08197529,0.42205483
0.21547833,0.20438331,0.31954157,0.29889745,0.23967168,-0.15264209,0.35850826,-0.6108103,0.2053826,0.677909,-0.3501972,0.6437318,-0.3025891,0.43409458,-0.59186774,0.10707074,-0.30815536,0.364939,0.17634197,-0.3161183,-0.29529133,0.65691155,0.44366947,-0.78785455,-0.4940882,0.104417264,-0.18076764,-0.29926473,-0.3556544,0.037350558
0.24062645,0.19721432,0.34322083,-0.20342839,0.22505528,-0.30827534,0.14516963,-0.5374094,0.32517123,0.65217,0.34896055,0.45033756,-0.32296658,0.08023402,-0.24254262,0.2941893,-0.41693774,-0.12976947,0.3231763,-0.35181534,0.49623573,0.616336,0.388267,-0.38674974,-0.40514,-0.32490957,-0.12987114,0.2191311,-0.21440169,0.64716583
-0.30384806,0.058946844,0.42533666,-0.21052758,0.64192426,0.45955878,0.09717089,-0.39957696,0.6153752,0.400699,-0.27400434,0.2021418,-0.4245054,-0.066996776,0.19235548,0.48481566,-0.7118773,-0.20498626,-0.034374774,-0.079195015,-0.31237924,-0.17672868,0.38424256,-0.07709418,-0.1104003,-0.37779513,-0.14403549,0.57316303,0.23449445,-0.2789311
-0.58376426,0.15011734,0.29300472,-0.061483137,0.49956897,0.75670487,-0.04180102,-0.12829328,0.4174222,0.42656314,-0.18728362,-0.21892215,-0.5047345,-0.084383786,0.08931995,-0.22060676,-0.43631318,0.031266727,-0.15743864,-0.61690867,-0.17033091,-0.016075656,0.561908,0.5319186,0.0632451,-0.62111443,-0.059034765,0.7352364,-0.1309874,-0.2642755
-0.45955873,0.23401953,0.490267,-0.40315592,0.04033601,0.3087753,-0.02644275,-0.052890245,-0.20943668,0.506119,-0.36052433,0.54534924,-0.16109847,-0.3762989,0.1409628,0.6299444,-0.26463914,-0.47774082,0.21962136,-0.5362052,0.30268407,0.030036991,0.26859626,-0.36745036,-0.089964055,-0.6146007,-0.14773615,0.59489024,0.016204134,0.404515
0.3122152,0.29579216,0.38600248,0.05310683,0.45141226,0.04728732,-0.091018386,-0.7149562,-0.26499262,0.51489717,-0.39515057,0.07307072,-0.34396106,-0.08290856,-0.5968933,-0.4613199,-0.3451289,-0.08544017,0.2919703,-0.4134628,0.019685827,0.2014403,0.28991234,-0.5829509,0.010578927,-0.18863311,0.45093387,-0.035125572,0.15647703,0.46815377
-0.061644685,0.6156992,0.32050166,-0.12901594,0.18552217,-0.16502891,-0.032121144,-0.62682194,0.69389933,0.79378563,-0.16718467,0.6649168,-0.5346338,-0.48148233,-0.38765618,-0.01337016,-0.27255103,0.14576405,0.6877458,-0.25598416,0.42954078,0.72331285,0.39373907,0.1381584,-0.1218658,-0.6349642,-0.028863724,0.47613022,0.0732109,0.33089396
0.059924483,-0.016745428,0.7535235,-0.14328963,-0.037046194,0.38370675,-0.18717001,-0.6469257,-0.35412848,0.5622489,-0.20249692,0.707834,-0.26229298,-0.68679625,0.03889257,0.45944858,-0.38786748,-0.13384777,0.032586675,-0.3573538,0.11645592,0.2917182,0.38839975,-0.7847959,-0.21882184,-0.6421158,-0.023822697,0.3983537,-0.26228464,0.59470814
